1.01986970709372, 0.009014969153021912
1.5092401936636968, 0.00927534845658684
2.1118146314137123, 0.009498530716785414
3.0385671245259913, -0.002497515768890901
3.90923617159166, -0.00233012907374186
5.022498662232629, -0.1734923241244095
5.9306644017840515, -0.3936616238103605
6.80904553793331, -0.6260873492855521
7.819052872840476, -0.834037420225628
8.7301444732798, -1.054243916954945
9.74549021905295, -1.2989260682193788
10.281516005082004, -1.6048345528649706
11.801984052507866, -1.8617359328752792
13.161705637029549, -2.2287963568152964
14.268675837444453, -2.6325888610796717
16.354748706622097, -3.0730576501033555
16.754986006780847, -3.550314315016447
18.15172867028455, -4.03977161015373
19.657209633520026, -4.5781802143612484
22.504633378544526, -5.165502930595631
24.35206156681704, -5.8018141529436145
25.719162297502116, -5.973106537646065
